  0.40526316E+00  0.11614113E+02  0.12496879E+01  0.22083265E+01
  0.43421053E+00  0.11614113E+02  0.12496879E+01  0.21819765E+01
  0.46315789E+00  0.11614113E+02  0.12496879E+01  0.21559416E+01
  0.49210526E+00  0.11614113E+02  0.12496879E+01  0.21302307E+01
  0.52105263E+00  0.11614113E+02  0.12496879E+01  0.21048517E+01
  0.55000000E+00  0.11614113E+02  0.12496879E+01  0.20798112E+01
  0.00000000E+00  0.11650774E+02  0.12853514E+01  0.25709947E+01
  0.28947368E-01  0.11650774E+02  0.12853514E+01  0.25423721E+01
  0.57894737E-01  0.11650774E+02  0.12853514E+01  0.25137736E+01
  0.86842105E-01  0.11650774E+02  0.12853514E+01  0.24852312E+01
  0.11578947E+00  0.11650774E+02  0.12853514E+01  0.24567745E+01
  0.14473684E+00  0.11650774E+02  0.12853514E+01  0.24284319E+01
  0.17368421E+00  0.11650774E+02  0.12853514E+01  0.24002296E+01
  0.20263158E+00  0.11650774E+02  0.12853514E+01  0.23721921E+01
  0.23157895E+00  0.11650774E+02  0.12853514E+01  0.23443422E+01
  0.26052632E+00  0.11650774E+02  0.12853514E+01  0.23167009E+01
  0.28947368E+00  0.11650774E+02  0.12853514E+01  0.22892877E+01
  0.31842105E+00  0.11650774E+02  0.12853514E+01  0.22621203E+01
  0.34736842E+00  0.11650774E+02  0.12853514E+01  0.22352146E+01
  0.37631579E+00  0.11650774E+02  0.12853514E+01  0.22085853E+01
  0.40526316E+00  0.11650774E+02  0.12853514E+01  0.21822453E+01
  0.43421053E+00  0.11650774E+02  0.12853514E+01  0.21562064E+01
  0.46315789E+00  0.11650774E+02  0.12853514E+01  0.21304787E+01
  0.49210526E+00  0.11650774E+02  0.12853514E+01  0.21050713E+01
  0.52105263E+00  0.11650774E+02  0.12853514E+01  0.20799918E+01
  0.55000000E+00  0.11650774E+02  0.12853514E+01  0.20552469E+01
  0.00000000E+00  0.11687435E+02  0.13220326E+01  0.25404587E+01
  0.28947368E-01  0.11687435E+02  0.13220326E+01  0.25121757E+01
  0.57894737E-01  0.11687435E+02  0.13220326E+01  0.24839167E+01
  0.86842105E-01  0.11687435E+02  0.13220326E+01  0.24557130E+01
  0.11578947E+00  0.11687435E+02  0.13220326E+01  0.24275940E+01
  0.14473684E+00  0.11687435E+02  0.13220326E+01  0.23995878E+01
  0.17368421E+00  0.11687435E+02  0.13220326E+01  0.23717202E+01
  0.20263158E+00  0.11687435E+02  0.13220326E+01  0.23440154E+01
  0.23157895E+00  0.11687435E+02  0.13220326E+01  0.23164961E+01
  0.26052632E+00  0.11687435E+02  0.13220326E+01  0.22891829E+01
  0.28947368E+00  0.11687435E+02  0.13220326E+01  0.22620951E+01
  0.31842105E+00  0.11687435E+02  0.13220326E+01  0.22352501E+01
  0.34736842E+00  0.11687435E+02  0.13220326E+01  0.22086638E+01
