  0.12997516E+01  0.43430829E+02
  0.13208927E+01  0.41824181E+02
  0.13423767E+01  0.40275419E+02
  0.13642110E+01  0.38782423E+02
  0.13864003E+01  0.37343307E+02
  0.14089498E+01  0.35956230E+02
  0.14318660E+01  0.34619329E+02
  0.14551559E+01  0.33330800E+02
  0.14788246E+01  0.32089001E+02
  0.15028782E+01  0.30892286E+02
  0.15273213E+01  0.29739158E+02
  0.15521638E+01  0.28627914E+02
  0.15774103E+01  0.27557163E+02
  0.16030675E+01  0.26525471E+02
  0.16291401E+01  0.25531529E+02
  0.16556387E+01  0.24573862E+02
  0.16825681E+01  0.23651260E+02
  0.17099358E+01  0.22762460E+02
  0.17377466E+01  0.21906334E+02
  0.17660116E+01  0.21081598E+02
  0.17947365E+01  0.20287190E+02
  0.18239284E+01  0.19522031E+02
  0.18535933E+01  0.18785119E+02
  0.18837427E+01  0.18075349E+02
  0.19143824E+01  0.17391797E+02
  0.19455205E+01  0.16733522E+02
  0.19771629E+01  0.16099657E+02
  0.20093222E+01  0.15489239E+02
  0.20420047E+01  0.14901465E+02
  0.20752185E+01  0.14335523E+02
  0.21089703E+01  0.13790655E+02
  0.21432735E+01  0.13266026E+02
  0.21781347E+01  0.12760941E+02
  0.22135628E+01  0.12274692E+02
  0.22495672E+01  0.11806593E+02
  0.22861547E+01  0.11356013E+02
  0.23233398E+01  0.10922254E+02
  0.23611296E+01  0.10504732E+02
  0.23995344E+01  0.10102851E+02
  0.24385609E+01  0.97160710E+01
  0.24782249E+01  0.93437830E+01
  0.25185343E+01  0.89854810E+01
  0.25594991E+01  0.86406556E+01
  0.26011274E+01  0.83088317E+01
  0.26434357E+01  0.79894871E+01
  0.26864320E+01  0.76821856E+01
  0.27301279E+01  0.73864816E+01
  0.27745313E+01  0.71019680E+01
  0.28196601E+01  0.68281921E+01
  0.28655228E+01  0.65647785E+01
  0.29121316E+01  0.63113419E+01
  0.29594954E+01  0.60675289E+01
  0.30076326E+01  0.58329521E+01
  0.30565527E+01  0.56072841E+01
  0.31062687E+01  0.53901935E+01
  0.31567898E+01  0.51813754E+01
  0.32081363E+01  0.49804937E+01
  0.32603176E+01  0.47872682E+01
  0.33133480E+01  0.46014112E+01
  0.33672369E+01  0.44226615E+01
  0.34220061E+01  0.42507282E+01
  0.34776664E+01  0.40853674E+01
  0.35342320E+01  0.39263342E+01
  0.35917174E+01  0.37733912E+01
  0.36501342E+01  0.36263182E+01
  0.37095047E+01  0.34848770E+01
  0.37698411E+01  0.33488637E+01
  0.38311591E+01  0.32180743E+01
  0.38934699E+01  0.30923214E+01
  0.39567985E+01  0.29713973E+01
  0.40211573E+01  0.28551283E+01
  0.40865629E+01  0.27433384E+01
  0.41530277E+01  0.26358658E+01
  0.42205784E+01  0.25325321E+01
  0.42892276E+01  0.24331884E+01
  0.43589934E+01  0.23376832E+01
  0.44298890E+01  0.22458770E+01
  0.45019428E+01  0.21576168E+01
  0.45751684E+01  0.20727743E+01
  0.46495852E+01  0.19912192E+01
  0.47252073E+01  0.19128317E+01
  0.48020644E+01  0.18374808E+01
  0.48801715E+01  0.17650560E+01
  0.49595492E+01  0.16954452E+01
  0.50402126E+01  0.16285455E+01
  0.51221935E+01  0.15642445E+01
  0.52055082E+01  0.15024470E+01
  0.52901772E+01  0.14430578E+01
